iter	Passed	Remaining
4817	11731	2877
4818	11731	2875
4819	11732	2872
4820	11733	2869
4821	11733	2866
4822	11737	2864
4823	11743	2862
4824	11744	2860
4825	11745	2857
4826	11749	2855
4827	11752	2852
4828	11757	2851
4829	11765	2850
4830	11769	2847
4831	11769	2845
4832	11770	2842
4833	11776	2840
4834	11776	2837
4835	11777	2834
4836	11778	2831
4837	11782	2829
4838	11785	2827
4839	11786	2824
4840	11787	2821
4841	11787	2819
4842	11788	2816
4843	11788	2813
4844	11791	2811
4845	11798	2809
4846	11803	2807
4847	11804	2805
4848	11805	2802
4849	11808	2800
4850	11809	2797
4851	11812	2794
4852	11814	2792
4853	11819	2790
4854	11820	2787
4855	11820	2784
4856	11820	2781
4857	11821	2778
4858	11827	2777
4859	11828	2774
4860	11828	2771
4861	11829	2768
4862	11832	2766
4863	11838	2764
4864	11838	2761
4865	11839	2759
4866	11848	2758
4867	11849	2755
4868	11850	2752
4869	11854	2750
4870	11857	2748
4871	11858	2745
4872	11864	2743
4873	11864	2741
4874	11870	2739
4875	11871	2736
4876	11874	2734
4877	11879	2732
4878	11880	2729
4879	11881	2726
4880	11881	2723
4881	11884	2721
4882	11887	2719
4883	11888	2716
4884	11888	2713
4885	11889	2710
4886	11889	2707
4887	11896	2706
4888	11899	2704
4889	11900	2701
4890	11900	2698
4891	11903	2696
4892	11904	2693
4893	11904	2690
4894	11908	2688
4895	11909	2685
4896	11909	2682
4897	11910	2679
4898	11916	2678
4899	11917	2675
4900	11917	2672
4901	11918	2669
4902	11918	2666
4903	11919	2663
4904	11919	2660
4905	11920	2658
4906	11924	2656
4907	11924	2653
4908	11925	2650
4909	11929	2648
4910	11940	2647
4911	11944	2645
4912	11947	2643
4913	11951	2641
4914	11952	2638
4915	11956	2636
4916	11957	2633
4917	11958	2630
4918	11966	2629
4919	11967	2626
4920	11967	2624
4921	11971	2621
4922	11974	2619
4923	11975	2616
4924	11978	2614
4925	11978	2611
4926	11980	2609
4927	11981	2606
4928	11981	2603
4929	11984	2601
4930	11991	2599
4931	11991	2596
4932	11994	2594
4933	11995	2591
4934	11996	2588
4935	11996	2585
4936	11997	2583
4937	11998	2580
4938	11999	2577
4939	12005	2576
4940	12006	2573
4941	12012	2571
4942	12015	2569
4943	12015	2566
4944	12016	2563
4945	12019	2561
4946	12020	2558
4947	12020	2555
4948	12021	2553
4949	12022	2550
4950	12023	2547
4951	12026	2545
4952	12027	2542
4953	12027	2539
4954	12030	2537
4955	12036	2535
4956	12036	2532
4957	12037	2529
4958	12042	2527
4959	12042	2525
4960	12046	2522
4961	12049	2520
4962	12051	2518
4963	12057	2516
4964	12059	2513
4965	12059	2511
4966	12060	2508
4967	12060	2505
4968	12061	2502
4969	12061	2499
4970	12067	2497
4971	12068	2495
4972	12072	2493
4973	12077	2491
4974	12077	2488
4975	12080	2485
4976	12080	2483
4977	12081	2480
4978	12082	2477
4979	12082	2474
4980	12082	2471
4981	12086	2469
4982	12090	2467
4983	12092	2465
4984	12092	2462
4985	12093	2459
4986	12097	2457
4987	12100	2454
4988	12106	2453
4989	12106	2450
4990	12107	2447
4991	12110	2445
4992	12113	2443
4993	12114	2440
4994	12116	2437
4995	12122	2436
4996	12122	2433
4997	12123	2430
4998	12129	2428
4999	12132	2426
5000	12133	2423
5001	12136	2421
5002	12136	2418
5003	12137	2415
5004	12137	2413
5005	12145	2411
5006	12146	2408
5007	12147	2406
5008	12149	2403
5009	12160	2402
5010	12160	2400
5011	12164	2397
5012	12165	2395
5013	12168	2392
5014	12168	2390
5015	12171	2387
5016	12172	2384
5017	12172	2382
5018	12182	2381
5019	12186	2379
5020	12187	2376
5021	12188	2373
5022	12188	2370
5023	12192	2368
5024	12193	2365
5025	12195	2363
5026	12196	2360
5027	12199	2358
5028	12203	2356
5029	12210	2354
5030	12212	2352
5031	12212	2349
5032	12216	2347
5033	12219	2344
5034	12220	2342
5035	12225	2340
5036	12225	2337
5037	12226	2334
5038	12226	2331
5039	12227	2329
5040	12228	2326
5041	12229	2323
5042	12229	2320
5043	12230	2317
5044	12230	2315
5045	12233	2312
5046	12233	2310
5047	12236	2307
5048	12236	2304
5049	12237	2302
5050	12237	2299
5051	12238	2296
5052	12239	2293
5053	12240	2291
5054	12244	2288
5055	12250	2287
5056	12250	2284
5057	12251	2281
5058	12251	2278
5059	12252	2276
5060	12260	2274
5061	12261	2272
5062	12261	2269
5063	12269	2267
5064	12269	2264
5065	12270	2262
5066	12270	2259
5067	12271	2256
5068	12271	2253
5069	12275	2251
5070	12278	2249
5071	12282	2247
5072	12292	2246
5073	12297	2244
5074	12298	2241
5075	12307	2240
5076	12308	2237
5077	12309	2234
5078	12312	2232
5079	12315	2230
5080	12319	2228
5081	12323	2226
5082	12323	2223
5083	12326	2220
5084	12327	2218
5085	12327	2215
5086	12329	2212
5087	12330	2210
5088	12331	2207
5089	12335	2205
5090	12335	2202
5091	12337	2199
5092	12337	2197
5093	12338	2194
5094	12339	2191
5095	12339	2188
5096	12340	2186
5097	12341	2183
5098	12342	2181
5099	12343	2178
5100	12348	2176
5101	12352	2174
5102	12352	2171
5103	12358	2169
5104	12363	2167
5105	12367	2165
5106	12368	2162
5107	12369	2160
5108	12369	2157
5109	12376	2155
5110	12376	2152
5111	12378	2150
5112	12378	2147
5113	12379	2144
5114	12382	2142
5115	12383	2139
5116	12391	2138
5117	12392	2135
5118	12392	2132
5119	12395	2130
5120	12398	2128
5121	12408	2127
5122	12409	2124
5123	12409	2121
5124	12412	2119
5125	12413	2116
5126	12419	2114
5127	12419	2111
5128	12420	2109
5129	12421	2106
5130	12430	2105
5131	12431	2102
5132	12432	2099
5133	12432	2097
5134	12433	2094
5135	12434	2091
5136	12440	2090
5137	12441	2087
5138	12441	2084
5139	12442	2081
5140	12445	2079
5141	12446	2076
5142	12446	2074
5143	12452	2072
5144	12453	2069
5145	12456	2067
5146	12457	2064
5147	12458	2061
5148	12464	2060
5149	12467	2057
5150	12474	2056
5151	12475	2053
5152	12481	2051
5153	12482	2048
5154	12485	2046
5155	12486	2043
5156	12492	2042
5157	12492	2039
5158	12496	2037
5159	12499	2034
5160	12505	2033
5161	12506	2030
5162	12506	2027
5163	12507	2024
5164	12508	2022
5165	12512	2020
5166	12515	2017
5167	12519	2015
5168	12524	2013
5169	12525	2010
5170	12526	2008
5171	12529	2005
5172	12529	2003
5173	12535	2001
5174	12535	1998
5175	12536	1995
5176	12537	1993
5177	12543	1991
5178	12543	1988
5179	12546	1986
5180	12553	1984
5181	12559	1982
5182	12567	1980
5183	12567	1978
5184	12575	1976
5185	12576	1973
5186	12582	1972
5187	12583	1969
5188	12583	1966
5189	12584	1964
5190	12588	1961
5191	12588	1959
5192	12589	1956
5193	12592	1954
5194	12596	1951
5195	12599	1949
5196	12602	1947
5197	12603	1944
5198	12603	1941
5199	12607	1939
5200	12613	1937
5201	12620	1936
5202	12621	1933
5203	12622	1930
5204	12622	1927
5205	12623	1925
5206	12624	1922
5207	12624	1919
5208	12625	1917
5209	12628	1914
5210	12631	1912
5211	12638	1910
5212	12639	1908
5213	12640	1905
5214	12640	1902
5215	12640	1900
5216	12641	1897
5217	12642	1894
5218	12644	1892
5219	12648	1889
5220	12649	1887
5221	12650	1884
5222	12654	1882
5223	12654	1879
5224	12658	1877
5225	12661	1875
5226	12668	1873
5227	12670	1870
5228	12673	1868
5229	12679	1866
5230	12683	1864
5231	12683	1861
5232	12684	1859
5233	12684	1856
5234	12688	1854
5235	12691	1851
5236	12695	1849
5237	12698	1847
5238	12699	1844
5239	12699	1841
5240	12702	1839
5241	12705	1837
5242	12706	1834
5243	12709	1832
5244	12710	1829
5245	12716	1827
5246	12719	1825
5247	12721	1822
5248	12721	1820
5249	12722	1817
5250	12725	1815
5251	12725	1812
5252	12731	1810
5253	12731	1807
5254	12732	1805
5255	12732	1802
5256	12738	1800
5257	12740	1797
5258	12743	1795
5259	12744	1792
5260	12745	1790
5261	12753	1788
5262	12753	1785
5263	12754	1783
5264	12755	1780
5265	12755	1777
5266	12756	1775
5267	12761	1773
5268	12762	1770
5269	12768	1768
5270	12772	1766
5271	12777	1764
5272	12777	1761
5273	12783	1759
5274	12783	1757
5275	12784	1754
5276	12787	1752
5277	12788	1749
5278	12788	1746
5279	12789	1743
5280	12789	1741
5281	12793	1739
5282	12793	1736
5283	12794	1733
5284	12797	1731
5285	12799	1728
5286	12799	1726
5287	12802	1723
5288	12803	1721
5289	12803	1718
5290	12804	1715
5291	12804	1713
5292	12812	1711
5293	12813	1708
5294	12813	1706
5295	12818	1704
5296	12822	1701
5297	12825	1699
5298	12826	1696
5299	12827	1694
5300	12831	1691
5301	12831	1689
5302	12835	1687
5303	12836	1684
5304	12837	1681
5305	12837	1679
5306	12839	1676
5307	12839	1673
5308	12839	1671
5309	12840	1668
5310	12840	1665
5311	12841	1663
5312	12846	1661
5313	12850	1658
5314	12851	1656
5315	12851	1653
5316	12854	1651
5317	12855	1648
5318	12855	1645
5319	12860	1643
5320	12860	1641
5321	12863	1638
5322	12864	1636
5323	12864	1633
5324	12867	1631
5325	12868	1628
5326	12868	1625
5327	12869	1623
5328	12874	1621
5329	12877	1618
5330	12883	1616
5331	12884	1614
5332	12888	1611
5333	12888	1609
5334	12891	1606
5335	12895	1604
5336	12895	1601
5337	12903	1600
5338	12905	1597
5339	12909	1595
5340	12917	1593
5341	12921	1591
5342	12921	1588
5343	12921	1586
5344	12923	1583
5345	12926	1581
5346	12927	1578
5347	12927	1576
5348	12928	1573
5349	12934	1571
5350	12937	1569
5351	12938	1566
5352	12941	1564
5353	12945	1561
5354	12945	1559
5355	12946	1556
5356	12949	1554
5357	12955	1552
5358	12958	1549
5359	12961	1547
5360	12962	1545
5361	12965	1542
5362	12966	1540
5363	12967	1537
5364	12967	1534
5365	12968	1532
5366	12968	1529
5367	12972	1527
5368	12973	1524
5369	12983	1523
5370	12984	1520
5371	12984	1517
5372	12985	1515
5373	12985	1512
5374	12985	1509
5375	12994	1508
5376	12998	1506
5377	12999	1503
5378	13001	1501
5379	13002	1498
5380	13002	1495
5381	13005	1493
5382	13009	1491
5383	13015	1489
5384	13015	1486
5385	13019	1484
5386	13020	1481
5387	13022	1479
5388	13023	1476
5389	13031	1474
5390	13032	1472
5391	13032	1469
5392	13033	1466
5393	13038	1464
5394	13041	1462
5395	13042	1459
5396	13043	1457
5397	13043	1454
5398	13047	1452
5399	13050	1450
5400	13050	1447
5401	13051	1444
5402	13052	1442
5403	13054	1439
5404	13060	1437
5405	13066	1435
5406	13067	1433
5407	13070	1430
5408	13071	1428
5409	13076	1426
5410	13081	1423
5411	13081	1421
5412	13083	1418
5413	13084	1416
5414	13091	1414
5415	13097	1412
5416	13102	1410
5417	13103	1407
5418	13103	1404
5419	13104	1402
5420	13113	1400
5421	13113	1397
5422	13114	1395
5423	13118	1393
5424	13118	1390
5425	13124	1388
5426	13125	1385
5427	13128	1383
5428	13129	1380
5429	13130	1378
5430	13133	1375
5431	13142	1374
5432	13142	1371
5433	13144	1369
5434	13155	1367
5435	13165	1365
5436	13166	1363
5437	13167	1360
5438	13172	1358
5439	13174	1356
5440	13174	1353
5441	13181	1351
5442	13189	1349
5443	13190	1347
5444	13196	1345
5445	13197	1342
5446	13201	1340
5447	13201	1337
5448	13202	1335
5449	13206	1332
5450	13206	1330
5451	13207	1327
5452	13207	1324
5453	13208	1322
5454	13208	1319
5455	13209	1317
5456	13212	1314
5457	13215	1312
5458	13216	1309
5459	13216	1307
5460	13217	1304
5461	13219	1302
5462	13220	1299
5463	13221	1296
5464	13221	1294
5465	13222	1291
5466	13228	1289
5467	13231	1287
5468	13231	1284
5469	13232	1282
5470	13233	1279
5471	13234	1277
5472	13236	1274
5473	13242	1272
5474	13253	1270
5475	13253	1268
5476	13254	1265
5477	13255	1263
5478	13257	1260
5479	13257	1258
5480	13261	1255
5481	13264	1253
5482	13265	1250
5483	13265	1248
5484	13268	1245
5485	13269	1243
5486	13269	1240
5487	13271	1238
5488	13272	1235
5489	13272	1232
5490	13278	1230
5491	13283	1228
5492	13287	1226
5493	13289	1223
5494	13289	1221
5495	13295	1219
5496	13301	1217
5497	13301	1214
5498	13302	1211
5499	13302	1209
5500	13311	1207
5501	13315	1205
5502	13318	1202
5503	13318	1200
5504	13325	1198
5505	13326	1195
5506	13327	1193
5507	13330	1190
5508	13330	1188
5509	13334	1185
5510	13334	1183
5511	13335	1180
5512	13338	1178
5513	13339	1175
5514	13339	1173
5515	13340	1170
5516	13340	1167
5517	13346	1165
5518	13350	1163
5519	13351	1161
5520	13355	1158
5521	13356	1156
5522	13356	1153
5523	13367	1151
5524	13368	1149
5525	13374	1147
5526	13378	1144
5527	13378	1142
5528	13382	1140
5529	13392	1138
5530	13393	1135
5531	13393	1133
5532	13394	1130
5533	13395	1127
5534	13398	1125
5535	13398	1123
5536	13399	1120
5537	13400	1117
5538	13401	1115
5539	13401	1112
5540	13402	1110
5541	13405	1107
5542	13409	1105
5543	13413	1103
5544	13420	1101
5545	13427	1099
5546	13428	1096
5547	13431	1094
5548	13432	1091
5549	13433	1089
5550	13433	1086
5551	13434	1084
5552	13442	1082
5553	13442	1079
5554	13446	1077
5555	13447	1074
5556	13452	1072
5557	13453	1069
5558	13458	1067
5559	13460	1065
5560	13468	1063
5561	13469	1060
5562	13470	1058
5563	13471	1055
5564	13477	1053
5565	13477	1050
5566	13480	1048
5567	13481	1045
5568	13484	1043
5569	13487	1041
5570	13487	1038
5571	13493	1036
5572	13497	1034
5573	13497	1031
5574	13498	1029
5575	13501	1026
5576	13505	1024
5577	13508	1022
5578	13509	1019
5579	13509	1016
5580	13510	1014
5581	13511	1011
5582	13512	1009
5583	13513	1006
5584	13514	1004
5585	13514	1001
5586	13516	999
5587	13516	996
5588	13518	994
5589	13521	991
5590	13522	989
5591	13526	986
5592	13526	984
5593	13527	981
5594	13527	979
5595	13528	976
5596	13529	974
5597	13530	971
5598	13531	969
5599	13535	966
5600	13536	964
5601	13540	961
5602	13544	959
5603	13544	957
5604	13545	954
5605	13547	952
5606	13551	949
5607	13551	947
5608	13555	944
5609	13555	942
5610	13556	939
5611	13556	937
5612	13563	935
5613	13563	932
5614	13570	930
5615	13576	928
5616	13576	925
5617	13582	923
5618	13583	921
5619	13583	918
5620	13584	915
5621	13584	913
5622	13587	910
5623	13587	908
5624	13588	905
5625	13591	903
5626	13597	901
5627	13604	899
5628	13610	897
5629	13610	894
5630	13611	891
5631	13611	889
5632	13612	886
5633	13612	884
5634	13612	881
5635	13613	879
5636	13614	876
5637	13614	874
5638	13622	872
5639	13625	869
5640	13626	867
5641	13627	864
5642	13630	862
5643	13631	859
5644	13635	857
5645	13636	854
5646	13640	852
5647	13644	850
5648	13647	848
5649	13656	845
5650	13657	843
5651	13657	840
5652	13658	838
5653	13659	835
5654	13659	833
5655	13659	830
5656	13660	828
5657	13661	825
5658	13665	823
5659	13665	820
5660	13665	818
5661	13666	815
5662	13666	813
5663	13667	810
5664	13667	808
5665	13669	805
5666	13677	803
5667	13678	801
5668	13678	798
5669	13682	796
5670	13688	794
5671	13689	791
5672	13689	789
5673	13690	786
5674	13693	784
5675	13699	781
5676	13699	779
5677	13700	776
5678	13705	774
5679	13705	772
5680	13706	769
5681	13709	767
5682	13712	764
5683	13713	762
5684	13714	759
5685	13715	757
5686	13715	754
5687	13716	752
5688	13716	749
5689	13720	747
5690	13720	744
5691	13724	742
5692	13725	740
5693	13731	737
5694	13732	735
5695	13736	733
5696	13739	730
5697	13744	728
5698	13745	725
5699	13746	723
5700	13751	721
5701	13755	718
5702	13763	716
5703	13765	714
5704	13769	711
5705	13774	709
5706	13778	707
5707	13781	705
5708	13782	702
5709	13791	700
5710	13797	698
5711	13797	695
5712	13800	693
5713	13803	690
5714	13805	688
5715	13805	685
5716	13807	683
5717	13807	680
5718	13811	678
5719	13817	676
5720	13822	674
5721	13822	671
5722	13826	669
5723	13830	666
5724	13835	664
5725	13835	662
5726	13839	659
5727	13839	657
5728	13845	654
5729	13849	652
5730	13849	650
5731	13850	647
5732	13850	645
5733	13851	642
5734	13852	640
5735	13852	637
5736	13853	635
5737	13853	632
5738	13854	630
5739	13854	627
5740	13855	625
5741	13861	622
5742	13862	620
5743	13863	617
5744	13863	615
5745	13866	612
5746	13867	610
5747	13869	608
5748	13872	605
5749	13873	603
5750	13878	600
5751	13881	598
5752	13886	596
5753	13890	593
5754	13898	591
5755	13901	589
5756	13904	586
5757	13907	584
5758	13908	582
5759	13909	579
5760	13909	577
5761	13910	574
5762	13910	572
5763	13912	569
5764	13918	567
5765	13919	564
5766	13919	562
5767	13922	560
5768	13924	557
5769	13924	555
5770	13925	552
5771	13926	550
5772	13926	547
5773	13926	545
5774	13930	542
5775	13930	540
5776	13934	537
5777	13936	535
5778	13939	533
5779	13940	530
5780	13942	528
5781	13943	525
5782	13944	523
5783	13945	520
5784	13945	518
5785	13948	515
5786	13949	513
5787	13956	511
5788	13962	508
5789	13965	506
5790	13966	504
5791	13967	501
5792	13971	499
5793	13974	496
5794	13978	494
5795	13979	492
5796	13980	489
5797	13983	487
5798	13983	484
5799	13985	482
5800	13991	479
5801	13995	477
5802	13995	475
5803	13995	472
5804	13997	470
5805	14000	467
5806	14002	465
5807	14010	463
5808	14014	460
5809	14018	458
5810	14018	455
5811	14019	453
5812	14019	451
5813	14020	448
5814	14021	446
5815	14029	443
5816	14032	441
5817	14032	438
5818	14035	436
5819	14036	434
5820	14036	431
5821	14036	429
5822	14040	426
5823	14041	424
5824	14041	421
5825	14047	419
5826	14048	417
5827	14054	414
5828	14055	412
5829	14058	409
5830	14058	407
5831	14064	405
5832	14065	402
5833	14065	400
5834	14071	397
5835	14071	395
5836	14077	393
5837	14078	390
5838	14079	388
5839	14080	385
5840	14081	383
5841	14089	381
5842	14095	378
5843	14096	376
5844	14100	373
5845	14101	371
5846	14102	369
5847	14105	366
5848	14106	364
5849	14107	361
5850	14110	359
5851	14111	356
5852	14119	354
5853	14125	352
5854	14129	349
5855	14132	347
5856	14133	345
5857	14136	342
5858	14140	340
5859	14141	337
5860	14141	335
5861	14145	333
5862	14145	330
5863	14146	328
5864	14149	325
5865	14156	323
5866	14157	320
5867	14157	318
5868	14158	316
5869	14163	313
5870	14164	311
5871	14170	308
5872	14171	306
5873	14174	304
5874	14178	301
5875	14184	299
5876	14184	296
5877	14192	294
5878	14197	292
5879	14200	289
5880	14200	287
5881	14202	284
5882	14202	282
5883	14211	280
5884	14213	277
5885	14219	275
5886	14222	272
5887	14223	270
5888	14223	268
5889	14230	265
5890	14230	263
5891	14234	260
5892	14237	258
5893	14241	256
5894	14244	253
5895	14245	251
5896	14251	248
5897	14252	246
5898	14262	244
5899	14262	241
5900	14266	239
5901	14266	236
5902	14267	234
5903	14275	232
5904	14276	229
5905	14276	227
5906	14277	224
5907	14277	222
5908	14278	219
5909	14278	217
5910	14279	214
5911	14283	212
5912	14284	210
5913	14287	207
5914	14291	205
5915	14291	202
5916	14297	200
5917	14305	198
5918	14313	195
5919	14317	193
5920	14317	191
5921	14320	188
5922	14326	186
5923	14327	183
5924	14328	181
5925	14329	178
5926	14332	176
5927	14336	174
5928	14336	171
5929	14342	169
5930	14345	166
5931	14346	164
5932	14349	162
5933	14357	159
5934	14358	157
5935	14361	154
5936	14364	152
5937	14367	150
5938	14368	147
5939	14369	145
5940	14370	142
5941	14370	140
5942	14371	137
5943	14377	135
5944	14381	133
5945	14384	130
5946	14384	128
5947	14390	125
5948	14394	123
5949	14397	120
5950	14398	118
5951	14398	116
5952	14400	113
5953	14400	111
5954	14404	108
5955	14404	106
5956	14412	104
5957	14413	101
5958	14414	99
5959	14414	96
5960	14416	94
5961	14416	91
5962	14420	89
5963	14420	87
5964	14421	84
5965	14426	82
5966	14430	79
5967	14430	77
5968	14434	74
5969	14434	72
5970	14435	70
5971	14436	67
5972	14440	65
5973	14440	62
5974	14443	60
5975	14446	58
5976	14447	55
5977	14450	53
5978	14453	50
5979	14457	48
5980	14463	45
5981	14463	43
5982	14464	41
5983	14465	38
5984	14470	36
5985	14473	33
5986	14473	31
5987	14477	29
5988	14478	26
5989	14486	24
5990	14486	21
5991	14490	19
5992	14490	16
5993	14496	14
5994	14500	12
5995	14503	9
5996	14504	7
5997	14504	4
5998	14504	2
5999	14505	0
