iter	RMSE
3219	5.985108118
3220	5.979466679
3221	5.976178318
3222	5.97467989
3223	5.974286471
3224	5.97424824
3225	5.973523156
3226	5.97311182
3227	5.97305778
3228	5.970817431
3229	5.970807802
3230	5.970774719
3231	5.970774719
3232	5.96815577
3233	5.964173642
3234	5.964149304
3235	5.9641493
3236	5.962208564
3237	5.962208563
3238	5.962208562
3239	5.96124048
3240	5.960841444
3241	5.959323118
3242	5.956374296
3243	5.955427502
3244	5.954700599
3245	5.952136885
3246	5.951384509
3247	5.951340142
3248	5.951220982
3249	5.949049368
3250	5.949007717
3251	5.949007712
3252	5.948964218
3253	5.945136796
3254	5.943286943
3255	5.943286317
3256	5.940019096
3257	5.939470855
3258	5.937545387
3259	5.935136209
3260	5.935136203
3261	5.935085786
3262	5.9350599
3263	5.935023494
3264	5.935023492
3265	5.93502349
3266	5.935023488
3267	5.934978105
3268	5.932671857
3269	5.930328261
3270	5.93032826
3271	5.930300867
3272	5.930272124
3273	5.930220207
3274	5.926837249
3275	5.926826565
3276	5.926818513
3277	5.925384015
3278	5.925384015
3279	5.923433214
3280	5.921781867
3281	5.921781867
3282	5.92076168
3283	5.918116422
3284	5.917437833
3285	5.917426114
3286	5.913784097
3287	5.908731327
3288	5.906930893
3289	5.906862948
3290	5.906438611
3291	5.906438609
3292	5.906438607
3293	5.906393866
3294	5.902098648
3295	5.901827513
3296	5.899299895
3297	5.899299891
3298	5.899299888
3299	5.897995471
3300	5.89798712
3301	5.896449179
3302	5.896430855
3303	5.896016683
3304	5.89601668
3305	5.896016677
3306	5.893676353
3307	5.893667284
3308	5.89365976
3309	5.89297322
3310	5.892973218
3311	5.892973216
3312	5.89289396
3313	5.891909666
3314	5.888023046
3315	5.886655108
3316	5.879398022
3317	5.877144581
3318	5.876647789
3319	5.87376575
3320	5.873765723
3321	5.872975356
3322	5.872660049
3323	5.872648962
3324	5.872606771
3325	5.872606752
3326	5.871603625
3327	5.87023617
3328	5.869106702
3329	5.869074477
3330	5.869074473
3331	5.868778883
3332	5.86758304
3333	5.866355983
3334	5.866345634
3335	5.866308118
3336	5.866304313
3337	5.866304311
3338	5.866299058
3339	5.863539482
3340	5.861653053
3341	5.861653037
3342	5.859382655
3343	5.859375159
3344	5.859308158
3345	5.858129477
3346	5.857882461
3347	5.852679712
3348	5.852679626
3349	5.852679551
3350	5.852635046
3351	5.852611168
3352	5.852611119
3353	5.852507454
3354	5.850058662
3355	5.850050721
3356	5.849349583
3357	5.849237961
3358	5.84919548
3359	5.841603291
3360	5.838221793
3361	5.837776071
3362	5.832509162
3363	5.832509159
3364	5.830567572
3365	5.829633469
3366	5.829633468
3367	5.829571441
3368	5.82766282
3369	5.827196957
3370	5.822993975
3371	5.820025844
3372	5.819793688
3373	5.818630918
3374	5.818625262
3375	5.818558038
3376	5.813205147
3377	5.810956656
3378	5.810922394
3379	5.810873297
3380	5.810278072
3381	5.810202616
3382	5.810197709
3383	5.810197707
3384	5.806986443
3385	5.803306187
3386	5.803113299
3387	5.80021273
3388	5.800048469
3389	5.800048462
3390	5.796802097
3391	5.794970885
3392	5.794259578
3393	5.793216633
3394	5.7932166
3395	5.790100171
3396	5.790100151
3397	5.790030687
3398	5.790010865
3399	5.790010851
3400	5.787222641
3401	5.786685036
3402	5.784338255
3403	5.784333785
3404	5.784333783
3405	5.782821846
3406	5.782821844
3407	5.779984972
3408	5.778233228
3409	5.775209225
3410	5.773503304
3411	5.773503304
3412	5.772752478
3413	5.771379999
3414	5.770709584
3415	5.768738369
3416	5.768513403
3417	5.76801039
3418	5.768010385
3419	5.765033729
3420	5.764401144
3421	5.764396779
3422	5.764374892
3423	5.76287767
3424	5.758425192
3425	5.758420948
3426	5.757863205
3427	5.757832064
3428	5.75657032
3429	5.756570315
3430	5.756561393
3431	5.755758716
3432	5.752747188
3433	5.752747181
3434	5.751084744
3435	5.751007213
3436	5.751007206
3437	5.750311762
3438	5.750273349
3439	5.750245455
3440	5.750245454
3441	5.750245454
3442	5.750174941
3443	5.748778771
3444	5.748778758
3445	5.748152635
3446	5.748152628
3447	5.746239172
3448	5.746199715
3449	5.743802023
3450	5.742428749
3451	5.742283641
3452	5.742251706
3453	5.741147582
3454	5.741147566
3455	5.741147552
3456	5.736921018
3457	5.736070592
3458	5.736070581
3459	5.736070571
3460	5.736070563
3461	5.735002293
3462	5.732018132
3463	5.730571428
3464	5.729296415
3465	5.729255278
3466	5.729255278
3467	5.729255277
3468	5.729255276
3469	5.728468323
3470	5.727857122
3471	5.726353106
3472	5.724603381
3473	5.722479725
3474	5.722479722
3475	5.722213381
3476	5.721326317
3477	5.721326313
3478	5.72132631
3479	5.72016279
3480	5.718871935
3481	5.716585641
3482	5.716585637
3483	5.713140146
3484	5.713130902
3485	5.712951926
3486	5.712951923
3487	5.711241848
3488	5.711241847
3489	5.710745675
3490	5.710737256
3491	5.708391632
3492	5.708391628
3493	5.708060331
3494	5.708048961
3495	5.708011433
3496	5.707972582
3497	5.706391534
3498	5.706386674
3499	5.706386668
3500	5.704229224
3501	5.704229216
3502	5.704229209
3503	5.703972653
3504	5.702710863
3505	5.70271086
3506	5.698994903
3507	5.698958738
3508	5.695467462
3509	5.695467461
3510	5.695467459
3511	5.695467458
3512	5.695467457
3513	5.695119956
3514	5.695088183
3515	5.695088183
3516	5.695088182
3517	5.694274732
3518	5.694274732
3519	5.694261085
3520	5.691519572
3521	5.691519571
3522	5.691453016
3523	5.691238131
3524	5.691221448
3525	5.690742968
3526	5.69068916
3527	5.69068916
3528	5.690675605
3529	5.687400636
3530	5.686655979
3531	5.681081105
3532	5.679542096
3533	5.67923301
3534	5.678519855
3535	5.678277204
3536	5.678277198
3537	5.678216942
3538	5.678153828
3539	5.677994404
3540	5.676494255
3541	5.675272011
3542	5.675272009
3543	5.675226225
3544	5.675226224
3545	5.675226223
3546	5.673781817
3547	5.673781815
3548	5.673781813
3549	5.673781811
3550	5.673736761
3551	5.673532157
3552	5.669378608
3553	5.669337516
3554	5.669337514
3555	5.669337514
3556	5.669337513
3557	5.668928808
3558	5.662956582
3559	5.660826242
3560	5.660826233
3561	5.658747552
3562	5.658731231
3563	5.658725067
3564	5.65440366
3565	5.653641025
3566	5.652863944
3567	5.652806487
3568	5.647848586
3569	5.647623113
3570	5.647623113
3571	5.647623113
3572	5.645719307
3573	5.645254739
3574	5.644460181
3575	5.642143784
3576	5.642106003
3577	5.637938648
3578	5.637935122
3579	5.637546366
3580	5.634435328
3581	5.634419447
3582	5.63415582
3583	5.632866365
3584	5.632840069
3585	5.632840067
3586	5.632699634
3587	5.631591699
3588	5.628177449
3589	5.627016034
3590	5.626979648
3591	5.626971208
3592	5.62578736
3593	5.625738007
3594	5.625738007
3595	5.625221838
3596	5.625221838
3597	5.625053976
3598	5.625034534
3599	5.624900121
3600	5.624869589
3601	5.624309714
3602	5.624309714
3603	5.622142702
3604	5.621818732
3605	5.621067373
3606	5.619418242
3607	5.619399984
3608	5.619399977
3609	5.619376472
3610	5.619376466
3611	5.619376461
3612	5.619376457
3613	5.619283562
3614	5.61909448
3615	5.619094479
3616	5.618624333
3617	5.618624332
3618	5.618624331
3619	5.618402118
3620	5.618315719
3621	5.618028377
3622	5.61801319
3623	5.617769168
3624	5.616529307
3625	5.61651033
3626	5.616507281
3627	5.616466838
3628	5.616385806
3629	5.616369522
3630	5.615745531
3631	5.615324004
3632	5.615324001
3633	5.615323962
3634	5.615323959
3635	5.615323958
3636	5.615281711
3637	5.612943322
3638	5.612885439
3639	5.612879604
3640	5.607793149
3641	5.607793148
3642	5.606649123
3643	5.606649119
3644	5.606616334
3645	5.606590205
3646	5.606557359
3647	5.604993627
3648	5.60393385
3649	5.603919251
3650	5.603911864
3651	5.603911823
3652	5.603911822
3653	5.603774266
3654	5.603774265
3655	5.603774264
3656	5.603637336
3657	5.60363073
3658	5.603630729
3659	5.603630729
3660	5.602839791
3661	5.602839791
3662	5.601256953
3663	5.601237635
3664	5.601237635
3665	5.598250687
3666	5.598249652
3667	5.598003601
3668	5.597983797
3669	5.597977194
3670	5.595611066
3671	5.595611054
3672	5.595168169
3673	5.595168157
3674	5.594671319
3675	5.594671311
3676	5.594108358
3677	5.59410835
3678	5.593981669
3679	5.593981662
3680	5.593915785
3681	5.593497629
3682	5.593195709
3683	5.593059459
3684	5.591520565
3685	5.591517162
3686	5.59151716
3687	5.589713719
3688	5.589138392
3689	5.589138382
3690	5.589138373
3691	5.588791057
3692	5.588791043
3693	5.588791031
3694	5.588791021
3695	5.58648452
3696	5.586484515
3697	5.586458315
3698	5.586458311
3699	5.585243115
3700	5.58457956
3701	5.583593122
3702	5.580231375
3703	5.580231371
3704	5.579348349
3705	5.57930553
3706	5.578657538
3707	5.578657531
3708	5.577489993
3709	5.57748999
3710	5.577469093
3711	5.575979231
3712	5.575644126
3713	5.575643947
3714	5.574868859
3715	5.573932556
3716	5.573488401
3717	5.573488401
3718	5.571306403
3719	5.568713522
3720	5.567012971
3721	5.566926184
3722	5.565827338
3723	5.562426915
3724	5.562200512
3725	5.555885518
3726	5.554053314
3727	5.553991925
3728	5.55399192
3729	5.551042147
3730	5.551042145
3731	5.551035244
3732	5.54785478
3733	5.547005033
3734	5.547005032
3735	5.546393992
3736	5.544206594
3737	5.542981024
3738	5.540032479
3739	5.540032469
3740	5.540006405
3741	5.539447074
3742	5.53897485
3743	5.538974003
3744	5.536129786
3745	5.536129775
3746	5.536072668
3747	5.536072661
3748	5.535383923
3749	5.533051503
3750	5.531637561
3751	5.531625846
3752	5.531625841
3753	5.531625836
3754	5.53106335
3755	5.531063348
3756	5.531014254
3757	5.531014253
3758	5.529714005
3759	5.529668925
3760	5.528243228
3761	5.528183019
3762	5.526858681
3763	5.524846171
3764	5.524846154
3765	5.524082788
3766	5.523792642
3767	5.520738573
3768	5.520353298
3769	5.520353285
3770	5.519609931
3771	5.511374268
3772	5.511374255
3773	5.511335682
3774	5.511280164
3775	5.511216597
3776	5.506651851
3777	5.505743839
3778	5.505721889
3779	5.50570698
3780	5.504395464
3781	5.504395463
3782	5.503505997
3783	5.501914959
3784	5.498008602
3785	5.4980086
3786	5.49793947
3787	5.496250007
3788	5.492994747
3789	5.492932819
3790	5.492918695
3791	5.491217163
3792	5.491217163
3793	5.491217162
3794	5.491119656
3795	5.490346566
3796	5.490346551
3797	5.48780635
3798	5.487806349
3799	5.485995528
3800	5.48594668
3801	5.48594668
3802	5.485718603
3803	5.485047135
3804	5.483361232
3805	5.483002423
3806	5.482600228
3807	5.482600214
3808	5.482434331
3809	5.482111652
3810	5.478668962
3811	5.47649752
3812	5.476425805
3813	5.476361515
3814	5.475090474
3815	5.475090472
3816	5.475071274
3817	5.475047954
3818	5.473911882
3819	5.471857308
3820	5.470222645
3821	5.467950243
3822	5.467639367
3823	5.467253295
3824	5.465745539
3825	5.465276626
3826	5.464663704
3827	5.464326081
3828	5.462541004
3829	5.462541004
3830	5.462310901
3831	5.462251156
3832	5.462251156
3833	5.462186981
3834	5.462186976
3835	5.46214696
3836	5.46036361
3837	5.4591668
3838	5.457759936
3839	5.457406513
3840	5.457406512
3841	5.457333831
3842	5.455620998
3843	5.454833245
3844	5.45478769
3845	5.452979334
3846	5.452979334
3847	5.452979333
3848	5.452979332
3849	5.45113872
3850	5.45003827
3851	5.450006431
3852	5.449999691
3853	5.44784533
3854	5.447573971
3855	5.446714421
3856	5.446472686
3857	5.446472686
3858	5.446425816
3859	5.44641407
3860	5.444005951
3861	5.444005951
3862	5.444005951
3863	5.442220511
3864	5.442220499
3865	5.440582878
3866	5.440582869
3867	5.440582862
3868	5.440545312
3869	5.440545307
3870	5.439790495
3871	5.435265401
3872	5.435259135
3873	5.434367996
3874	5.431030346
3875	5.429801338
3876	5.429801312
3877	5.429770687
3878	5.429319247
3879	5.42633868
3880	5.426287484
3881	5.426066324
3882	5.426005814
3883	5.425973063
3884	5.424978577
3885	5.424453297
3886	5.422935253
3887	5.422927357
3888	5.422911983
3889	5.42175685
3890	5.420398246
3891	5.42039823
3892	5.420398215
3893	5.420078275
3894	5.417751244
3895	5.416871944
3896	5.416596553
3897	5.413532612
3898	5.409590261
3899	5.40956545
3900	5.408064498
3901	5.408064453
3902	5.407979566
3903	5.407953239
3904	5.40628916
3905	5.403184326
3906	5.39756113
3907	5.395753412
3908	5.390916769
3909	5.389090068
3910	5.389042496
3911	5.388486717
3912	5.388486681
3913	5.388418416
3914	5.388418384
3915	5.388336378
3916	5.387517681
3917	5.387517662
3918	5.386596289
3919	5.386596278
3920	5.386586888
3921	5.386585045
3922	5.385049871
3923	5.384149712
3924	5.382350705
3925	5.376977681
3926	5.376893289
3927	5.376885027
3928	5.372058746
3929	5.371808235
3930	5.365697754
3931	5.364194379
3932	5.364154854
3933	5.364154853
3934	5.364047898
3935	5.364047897
3936	5.363963811
3937	5.363963811
3938	5.363921743
3939	5.363921743
3940	5.362702911
3941	5.361684399
3942	5.359098568
3943	5.359098478
3944	5.357685233
3945	5.357641588
3946	5.357641588
3947	5.355317838
3948	5.353122916
3949	5.353122119
3950	5.352588797
3951	5.351933354
3952	5.351933353
3953	5.350259983
3954	5.348637128
3955	5.348622456
3956	5.34626639
3957	5.341580599
3958	5.341580599
3959	5.341554874
3960	5.340216562
3961	5.33943188
3962	5.339425348
3963	5.338703409
3964	5.338615863
3965	5.338579755
3966	5.338308585
3967	5.337282968
3968	5.337280675
3969	5.335537514
3970	5.335525433
3971	5.335525433
3972	5.33499347
3973	5.334639321
3974	5.334639321
3975	5.334630997
3976	5.334454318
3977	5.334454318
3978	5.333562617
3979	5.333182
3980	5.332212398
3981	5.332048166
3982	5.328025651
3983	5.325684199
3984	5.324151264
3985	5.324101293
3986	5.323758473
3987	5.323643783
3988	5.323643778
3989	5.322935387
3990	5.322935382
3991	5.322935378
3992	5.322924722
3993	5.317480204
3994	5.31695489
3995	5.316954887
3996	5.316940555
3997	5.31502746
3998	5.315027457
3999	5.315017861
4000	5.315017858
4001	5.314456861
4002	5.309377035
4003	5.309377034
4004	5.309372714
4005	5.309372713
4006	5.308570668
4007	5.308161241
4008	5.308131352
4009	5.305989901
4010	5.30597812
4011	5.30597812
4012	5.305931436
4013	5.305931436
4014	5.305875058
4015	5.305875058
4016	5.305875058
4017	5.303681497
4018	5.303681497
4019	5.302734606
4020	5.30031631
4021	5.300316294
4022	5.300316291
4023	5.300311198
4024	5.300244884
4025	5.29951733
4026	5.299385029
4027	5.299037711
4028	5.297176479
4029	5.296301725
4030	5.296286213
4031	5.294763999
4032	5.29472056
4033	5.294720556
4034	5.294720553
4035	5.29472055
4036	5.294720547
4037	5.292578725
4038	5.292220438
4039	5.291069619
4040	5.290869429
4041	5.290588262
4042	5.290556622
4043	5.289556389
4044	5.289513462
4045	5.289407873
4046	5.289407873
4047	5.28835778
4048	5.28835778
4049	5.288357779
4050	5.288042437
4051	5.286337727
4052	5.286210198
4053	5.2855921
4054	5.284669079
4055	5.283456493
4056	5.283434852
4057	5.282414515
4058	5.279185326
4059	5.279185324
4060	5.279185323
4061	5.278815916
4062	5.276212149
4063	5.276204453
4064	5.27617387
4065	5.273996197
4066	5.273990422
4067	5.272941249
4068	5.27291936
4069	5.270161277
4070	5.270155597
4071	5.270155592
4072	5.26939535
4073	5.269395343
4074	5.266074735
4075	5.265027228
4076	5.264096588
4077	5.264077461
4078	5.264016928
4079	5.264015506
4080	5.263980908
4081	5.263980905
4082	5.263980903
4083	5.263980901
4084	5.263864463
4085	5.263744275
4086	5.263741865
4087	5.26372587
4088	5.260964282
4089	5.260964282
4090	5.260964282
4091	5.260779006
4092	5.258119077
4093	5.257883826
4094	5.25786529
4095	5.257865289
4096	5.257837289
4097	5.257837289
4098	5.256740991
4099	5.256740991
4100	5.256740991
4101	5.256554449
4102	5.254542952
4103	5.252773409
4104	5.249895963
4105	5.249709415
4106	5.249709409
4107	5.249709291
4108	5.249709286
4109	5.249627308
4110	5.249614308
4111	5.249472276
4112	5.249472273
4113	5.248578152
4114	5.248570903
4115	5.24723775
4116	5.247237748
4117	5.243880102
4118	5.241532932
4119	5.24147761
4120	5.241477607
4121	5.241477605
4122	5.240595526
4123	5.239400804
4124	5.239386007
4125	5.239322602
4126	5.238082633
4127	5.235911593
4128	5.235883323
4129	5.234764648
4130	5.234752356
4131	5.233806308
4132	5.233806308
4133	5.233806307
4134	5.230396533
4135	5.230396533
4136	5.230396532
4137	5.227913863
4138	5.227684661
4139	5.227650905
4140	5.227650905
4141	5.225570024
4142	5.222826168
4143	5.222826162
4144	5.222826157
4145	5.222435226
4146	5.220266767
4147	5.220250532
4148	5.220250526
4149	5.220238002
4150	5.217702708
4151	5.217702705
4152	5.214289351
4153	5.210784775
4154	5.21078477
4155	5.207601661
4156	5.207601659
4157	5.207532089
4158	5.20750418
4159	5.20639238
4160	5.204976313
4161	5.203229292
4162	5.201499011
4163	5.200668042
4164	5.199084015
4165	5.199084014
4166	5.198033894
4167	5.19771572
4168	5.197677928
4169	5.195602566
4170	5.19559317
4171	5.19554262
4172	5.195542619
4173	5.195055836
4174	5.195018898
4175	5.194543344
4176	5.194543341
4177	5.194543339
4178	5.19171403
4179	5.191705833
4180	5.189233012
4181	5.189213232
4182	5.183083536
4183	5.179944657
4184	5.179937352
4185	5.179919538
4186	5.176241566
4187	5.176241566
4188	5.175474271
4189	5.175474216
4190	5.175474216
4191	5.175474216
4192	5.175238063
4193	5.175180943
4194	5.175103086
4195	5.175099127
4196	5.174163983
4197	5.173734021
4198	5.173734021
4199	5.173700973
4200	5.172611673
4201	5.169197732
4202	5.169012259
4203	5.168980238
4204	5.168360883
4205	5.167407232
4206	5.166092734
4207	5.166065173
4208	5.165306332
4209	5.165034024
4210	5.16503402
4211	5.164508503
4212	5.164343261
4213	5.160932061
4214	5.160898105
4215	5.160668247
4216	5.160668246
4217	5.159675436
4218	5.155759955
4219	5.155274681
4220	5.15124489
4221	5.15124489
4222	5.148680655
4223	5.14868064
4224	5.148671628
4225	5.148596172
4226	5.146324591
4227	5.14632459
4228	5.14632459
4229	5.146304425
4230	5.144045795
4231	5.144045794
4232	5.144045794
4233	5.142913053
4234	5.142913052
4235	5.142913052
4236	5.14279862
4237	5.142643829
4238	5.142240241
4239	5.142212247
4240	5.14094698
4241	5.140736378
4242	5.140736378
4243	5.140733582
4244	5.140705885
4245	5.137371109
4246	5.137135365
4247	5.135829474
4248	5.135793861
4249	5.13579386
4250	5.135337231
4251	5.13349144
4252	5.133473713
4253	5.133473713
4254	5.133473712
4255	5.130359925
4256	5.130359921
4257	5.130159457
4258	5.129653687
4259	5.126474428
4260	5.126474423
4261	5.126318913
4262	5.126318909
4263	5.125203017
4264	5.125199273
4265	5.125010558
4266	5.123345395
4267	5.123315992
4268	5.12233495
4269	5.122334935
4270	5.12224416
4271	5.122242383
4272	5.122205719
4273	5.122205714
4274	5.120247615
4275	5.120247608
4276	5.118467568
4277	5.117898079
4278	5.117796798
4279	5.115842197
4280	5.115826921
4281	5.115826921
4282	5.115826921
4283	5.115822644
4284	5.115822644
4285	5.115134254
4286	5.11435685
4287	5.114356847
4288	5.113647843
4289	5.113642968
4290	5.11252218
4291	5.1119561
4292	5.111644991
4293	5.110962803
4294	5.108606923
4295	5.108605498
4296	5.107842146
4297	5.107842145
4298	5.107420376
4299	5.106937963
4300	5.106174833
4301	5.106155861
4302	5.105940143
4303	5.10594014
4304	5.105351974
4305	5.105328308
4306	5.105328307
4307	5.104328659
4308	5.104328658
4309	5.10387516
4310	5.10312677
4311	5.103126673
4312	5.102474358
4313	5.102474355
4314	5.102474353
4315	5.100454088
4316	5.098996892
4317	5.098995379
4318	5.098995378
4319	5.098995376
4320	5.098995375
4321	5.098993803
4322	5.098937612
4323	5.098760954
4324	5.098651563
4325	5.098604418
4326	5.098497248
4327	5.094555182
4328	5.094555181
4329	5.094193958
4330	5.092913347
4331	5.092913342
4332	5.092883075
4333	5.092882985
4334	5.092882981
4335	5.092882978
4336	5.091443873
4337	5.088874387
4338	5.088847292
4339	5.088847287
4340	5.088847283
4341	5.08884111
4342	5.088778476
4343	5.088642646
4344	5.088588553
4345	5.088588552
4346	5.088588551
4347	5.088544179
4348	5.088544178
4349	5.088208382
4350	5.088208382
4351	5.088132519
4352	5.088120169
4353	5.088120169
4354	5.085356899
4355	5.085236101
4356	5.085227413
4357	5.085178326
4358	5.085148794
4359	5.08390154
4360	5.083488325
4361	5.082020801
4362	5.081993245
4363	5.08143342
4364	5.081410547
4365	5.077999882
4366	5.076383171
4367	5.076102384
4368	5.076102384
4369	5.07462442
4370	5.074599905
4371	5.074518435
4372	5.073725825
4373	5.073698241
4374	5.073698241
4375	5.073698241
4376	5.073453865
4377	5.069571834
4378	5.068563562
4379	5.068444931
4380	5.068151663
4381	5.065568249
4382	5.065568239
4383	5.065539304
4384	5.065133622
4385	5.06505821
4386	5.064724187
4387	5.063927085
4388	5.063749936
4389	5.061866054
4390	5.061866004
4391	5.061115291
4392	5.060513622
4393	5.060501274
4394	5.06047299
4395	5.054861347
4396	5.054851713
4397	5.054762262
4398	5.053239526
4399	5.053239522
4400	5.052877428
4401	5.052876768
4402	5.050999117
4403	5.049242853
4404	5.049242849
4405	5.049242846
4406	5.049205034
4407	5.049205032
4408	5.048600661
4409	5.047247608
4410	5.047247608
4411	5.044549243
4412	5.044193081
4413	5.042258122
4414	5.040647641
4415	5.040647634
4416	5.040647627
4417	5.040345397
4418	5.04032633
4419	5.040148327
4420	5.040054712
4421	5.039833167
4422	5.038453275
4423	5.037433734
4424	5.035254398
4425	5.03525439
4426	5.035220889
4427	5.035211957
4428	5.035134483
4429	5.033851088
4430	5.033851084
4431	5.033849349
4432	5.033849346
4433	5.033428978
4434	5.028126238
4435	5.028065386
4436	5.025386172
4437	5.025386171
4438	5.02538617
4439	5.025363413
4440	5.024121199
4441	5.022412492
4442	5.021446393
4443	5.021342412
4444	5.021342409
4445	5.02060234
4446	5.017292372
4447	5.016831819
4448	5.016786366
4449	5.016494329
4450	5.016494328
4451	5.016401862
4452	5.014200724
4453	5.014200723
4454	5.012710753
4455	5.010487067
4456	5.007110689
4457	5.007110688
4458	5.007006096
4459	5.003832686
4460	5.002249753
4461	5.002249743
4462	5.001351809
4463	4.997937047
4464	4.997894687
4465	4.997574162
4466	4.997574161
4467	4.99757416
4468	4.996241357
4469	4.996241357
4470	4.996241356
4471	4.996081012
4472	4.993763756
4473	4.993544128
4474	4.991480267
4475	4.990296389
4476	4.989589152
4477	4.989567681
4478	4.989567675
4479	4.98922046
4480	4.987413081
4481	4.987413079
4482	4.987413078
4483	4.987381961
4484	4.987381959
4485	4.987343964
4486	4.987274215
4487	4.987254187
4488	4.987235465
4489	4.987235463
4490	4.98663921
4491	4.985006292
4492	4.983474741
4493	4.981840916
4494	4.981840915
4495	4.981840913
4496	4.981834022
4497	4.981834021
4498	4.98183402
4499	4.981834019
4500	4.979686411
4501	4.97885461
4502	4.978846947
4503	4.978841718
4504	4.976569028
4505	4.97336232
4506	4.970941233
4507	4.966338174
4508	4.966338166
4509	4.965203328
4510	4.964833516
4511	4.964474332
4512	4.964474324
4513	4.964442901
4514	4.963638688
4515	4.96360066
4516	4.96265953
4517	4.962282422
4518	4.962067234
4519	4.962067231
4520	4.961479032
4521	4.96120898
4522	4.960786645
4523	4.960757921
4524	4.960305336
4525	4.959578202
4526	4.956409908
4527	4.956392327
4528	4.953667551
4529	4.953340847
4530	4.953340843
4531	4.952538631
4532	4.949527336
4533	4.949415896
4534	4.94680794
4535	4.945117288
4536	4.945117286
4537	4.945110579
4538	4.945110577
4539	4.945110575
4540	4.945110573
4541	4.94384003
4542	4.943840027
4543	4.943840024
4544	4.943840021
4545	4.941489607
4546	4.941489607
4547	4.941489607
4548	4.93952402
4549	4.939497072
4550	4.939460331
4551	4.93921281
4552	4.936491507
4553	4.936491507
4554	4.936491507
4555	4.932167463
4556	4.931811748
4557	4.931784516
4558	4.931752821
4559	4.930863865
4560	4.93086379
4561	4.930341346
4562	4.929339095
4563	4.929339089
4564	4.928975014
4565	4.927363708
4566	4.927210716
4567	4.927172539
4568	4.927172534
4569	4.926908742
4570	4.926908741
4571	4.925925135
4572	4.925925126
4573	4.923867118
4574	4.923063869
4575	4.920394442
4576	4.920394441
4577	4.919810241
4578	4.919796259
4579	4.919796258
4580	4.918386472
4581	4.91769306
4582	4.917693058
4583	4.917690505
4584	4.917642789
4585	4.917642788
4586	4.917618252
4587	4.917129109
4588	4.915489699
4589	4.915453037
4590	4.915148602
4591	4.913521959
4592	4.913521955
4593	4.911997486
4594	4.911098822
4595	4.910934921
4596	4.910462246
4597	4.91044507
4598	4.909620986
4599	4.908259694
4600	4.908259684
4601	4.908259675
4602	4.907327832
4603	4.907309421
4604	4.906848231
4605	4.906848229
4606	4.906848227
4607	4.906848225
4608	4.904172469
4609	4.904172467
4610	4.903517909
4611	4.901060803
4612	4.896521112
4613	4.89649237
4614	4.895977234
4615	4.895968178
4616	4.895968177
4617	4.895210956
4618	4.895210955
4619	4.895210954
4620	4.893481895
4621	4.893481888
4622	4.893469358
4623	4.891764822
4624	4.891742928
4625	4.890974374
4626	4.890639641
4627	4.890639637
4628	4.890638665
4629	4.889419203
4630	4.889265916
4631	4.886362487
4632	4.886362486
4633	4.886362486
4634	4.886122214
4635	4.886118994
4636	4.886111758
4637	4.886111758
4638	4.885139312
4639	4.88513931
4640	4.885139308
4641	4.885139307
4642	4.885138412
4643	4.885138406
4644	4.884193567
4645	4.88400167
4646	4.883851172
4647	4.883320934
4648	4.881517297
4649	4.880525827
4650	4.879023127
4651	4.878854004
4652	4.877231875
4653	4.875972358
4654	4.874402812
4655	4.873013233
4656	4.873013232
4657	4.872697997
4658	4.872696412
4659	4.872696412
4660	4.872696412
4661	4.872603489
4662	4.872603489
4663	4.872570662
4664	4.871543956
4665	4.871507731
4666	4.868526016
4667	4.868470458
4668	4.868470436
4669	4.868470416
4670	4.868463933
4671	4.868463877
4672	4.867024756
4673	4.86578922
4674	4.865788379
4675	4.865788378
4676	4.863439845
4677	4.863439844
4678	4.863417152
4679	4.863204419
4680	4.863187409
4681	4.860135114
4682	4.860132757
4683	4.858495389
4684	4.858484974
4685	4.857722933
4686	4.857231831
4687	4.852896545
4688	4.852896538
4689	4.852288373
4690	4.851401652
4691	4.851401647
4692	4.851401644
4693	4.850889737
4694	4.850814544
4695	4.850814543
4696	4.850777157
4697	4.8507237
4698	4.848654223
4699	4.846198221
4700	4.846092405
4701	4.843607712
4702	4.843438139
4703	4.842655514
4704	4.842655512
4705	4.842655511
4706	4.841420067
4707	4.841416591
4708	4.838540948
4709	4.838540942
4710	4.835532024
4711	4.835532022
4712	4.829462765
4713	4.829060062
4714	4.829054532
4715	4.828678771
4716	4.826046312
4717	4.826046311
4718	4.826046311
4719	4.822774639
4720	4.82042967
4721	4.820343885
4722	4.819839066
4723	4.819839064
4724	4.819665448
4725	4.819665445
4726	4.819665442
4727	4.819640003
4728	4.819555207
4729	4.819492945
4730	4.818739973
4731	4.818739972
4732	4.818194914
4733	4.818141004
4734	4.818141004
4735	4.818141004
4736	4.818141004
4737	4.818141004
4738	4.818108161
4739	4.818108161
4740	4.817267301
4741	4.817250876
4742	4.817250876
4743	4.817193815
4744	4.817193815
4745	4.817193815
4746	4.817193815
4747	4.817193815
4748	4.817193815
4749	4.817193815
4750	4.815206949
4751	4.815206949
4752	4.815191192
4753	4.815191192
4754	4.815191192
4755	4.815177374
4756	4.815033051
4757	4.81446466
4758	4.814420201
4759	4.813851319
4760	4.813851319
4761	4.813851319
4762	4.813818678
4763	4.813345974
4764	4.813123014
4765	4.810923033
4766	4.809312507
4767	4.809293704
4768	4.809288802
4769	4.809288802
4770	4.809262963
4771	4.807681411
4772	4.807230089
